,Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),Unnamed: 15,Unnamed: 16,Unnamed: 17,compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH, ,SM1,SM4,SM7
8843,2020-07-11 07:00:00,,,,,,,,,,,,,,,,,,,,,714.96,435.24,837.02,0.8542,357.48, ,,,
8844,2020-07-11 07:30:00,,,,,,,,,,,,,,,,,,,,,725.76,434.16,845.71,0.8582,362.88, ,,,
8845,2020-07-11 08:00:00,,,,,,,,,,,,,,,,,,,,,713.88,416.88,826.69,0.8635,356.94, ,,,
8846,2020-07-11 08:30:00,,,,,,,,,,,,,,,,,,,,,722.52,416.88,834.16,0.8662,361.26, ,,,
8847,2020-07-11 09:00:00,,,,,,,,,,,,,,,,,,,,,734.40,412.56,842.35,0.8718,367.2, ,,,
8848,2020-07-11 09:30:00,,,,,,,,,,,,,,,,,,,,,712.80,406.08,820.36,0.8689,356.4, ,,,
8849,2020-07-11 10:00:00,,,,,,,,,,,,,,,,,,,,,710.64,400.68,815.81,0.8711,355.32, ,,,
8850,2020-07-11 10:30:00,,,,,,,,,,,,,,,,,,,,,681.48,384.48,782.46,0.8709,340.74, ,,,
8851,2020-07-11 11:00:00,,,,,,,,,,,,,,,,,,,,,693.36,407.16,804.07,0.8623,346.68, ,,,
8852,2020-07-11 11:30:00,,,,,,,,,,,,,,,,,,,,,680.40,400.68,789.61,0.8617,340.2, ,,,
8853,2020-07-11 12:00:00,,,,,,,,,,,,,,,,,,,,,692.28,408.24,803.69,0.8614,346.14, ,,,
8854,2020-07-11 12:30:00,,,,,,,,,,,,,,,,,,,,,760.32,457.92,887.57,0.8566,380.16, ,,,
8855,2020-07-11 13:00:00,,,,,,,,,,,,,,,,,,,,,829.44,508.68,973.00,0.8525,414.72, ,,,
8856,2020-07-11 13:30:00,,,,,,,,,,,,,,,,,,,,,876.96,546.48,"1,033.30",0.8487,438.48, ,,,
8857,2020-07-11 14:00:00,,,,,,,,,,,,,,,,,,,,,912.60,579.96,"1,081.29",0.8440,456.3, ,,,
8858,2020-07-11 14:30:00,,,,,,,,,,,,,,,,,,,,,921.24,585.36,"1,091.48",0.8440,460.62, ,,,
8859,2020-07-11 15:00:00,,,,,,,,,,,,,,,,,,,,,947.16,594.0,"1,118.01",0.8472,473.58, ,,,
8860,2020-07-11 15:30:00,,,,,,,,,,,,,,,,,,,,,959.04,598.32,"1,130.37",0.8484,479.52, ,,,
8861,2020-07-11 16:00:00,,,,,,,,,,,,,,,,,,,,,939.60,594.0,"1,111.61",0.8453,469.8, ,,,
8862,2020-07-11 16:30:00,,,,,,,,,,,,,,,,,,,,,891.00,576.72,"1,061.36",0.8395,445.5, ,,,
8863,2020-07-11 17:00:00,,,,,,,,,,,,,,,,,,,,,867.24,555.12,"1,029.69",0.8422,433.62, ,,,
8864,2020-07-11 17:30:00,,,,,,,,,,,,,,,,,,,,,868.32,567.0,"1,037.05",0.8373,434.16, ,,,
8865,2020-07-11 18:00:00,,,,,,,,,,,,,,,,,,,,,878.04,569.16,"1,046.37",0.8391,439.02, ,,,
8866,2020-07-11 18:30:00,,,,,,,,,,,,,,,,,,,,,878.04,575.64,"1,049.91",0.8363,439.02, ,,,
8867,2020-07-11 19:00:00,,,,,,,,,,,,,,,,,,,,,843.48,545.4,"1,004.45",0.8397,421.74, ,,,
8868,2020-07-11 19:30:00,,,,,,,,,,,,,,,,,,,,,816.48,541.08,979.49,0.8336,408.24, ,,,
8869,2020-07-11 20:00:00,,,,,,,,,,,,,,,,,,,,,803.52,534.6,965.11,0.8326,401.76, ,,,
8870,2020-07-11 20:30:00,,,,,,,,,,,,,,,,,,,,,723.60,477.36,866.87,0.8347,361.8, ,,,
8871,2020-07-11 21:00:00,,,,,,,,,,,,,,,,,,,,,706.32,462.24,844.13,0.8367,353.16, ,,,
8872,2020-07-11 21:30:00,,,,,,,,,,,,,,,,,,,,,665.28,415.8,784.53,0.8480,332.64, ,,,
8873,2020-07-11 22:00:00,,,,,,,,,,,,,,,,,,,,,668.52,412.56,785.57,0.8510,334.26, ,,,
8874,2020-07-11 22:30:00,,,,,,,,,,,,,,,,,,,,,664.20,411.48,781.33,0.8501,332.1, ,,,
8875,2020-07-11 23:00:00,,,,,,,,,,,,,,,,,,,,,689.04,421.2,807.58,0.8532,344.52, ,,,
8876,2020-07-11 23:30:00,,,,,,,,,,,,,,,,,,,,,659.88,415.8,779.96,0.8460,329.94, ,,,
8877,7/11/2020 24:00,,,,,,,,,,,,,,,,,,,,,651.24,407.16,768.04,0.8479,325.62, ,,,
8878,2020-07-12 00:30:00,,,,,,,,,,,,,,,,,,,,,680.40,407.16,792.92,0.8581,340.2, ,,,
8879,2020-07-12 01:00:00,,,,,,,,,,,,,,,,,,,,,667.44,408.24,782.39,0.8531,333.72, ,,,
8880,2020-07-12 01:30:00,,,,,,,,,,,,,,,,,,,,,649.08,396.36,760.53,0.8535,324.54, ,,,
8881,2020-07-12 02:00:00,,,,,,,,,,,,,,,,,,,,,616.68,390.96,730.17,0.8446,308.34, ,,,
8882,2020-07-12 02:30:00,,,,,,,,,,,,,,,,,,,,,591.84,368.28,697.07,0.8490,295.92, ,,,
8883,2020-07-12 03:00:00,,,,,,,,,,,,,,,,,,,,,605.88,380.16,715.27,0.8471,302.94, ,,,
8884,2020-07-12 03:30:00,,,,,,,,,,,,,,,,,,,,,621.00,378.0,727.00,0.8542,310.5, ,,,
8885,2020-07-12 04:00:00,,,,,,,,,,,,,,,,,,,,,622.08,372.6,725.13,0.8579,311.04, ,,,
8886,2020-07-12 04:30:00,,,,,,,,,,,,,,,,,,,,,605.88,367.2,708.47,0.8552,302.94, ,,,
8887,2020-07-12 05:00:00,,,,,,,,,,,,,,,,,,,,,574.56,355.32,675.55,0.8505,287.28, ,,,
8888,2020-07-12 05:30:00,,,,,,,,,,,,,,,,,,,,,589.68,367.2,694.66,0.8489,294.84, ,,,
8889,2020-07-12 06:00:00,,,,,,,,,,,,,,,,,,,,,591.84,371.52,698.79,0.8470,295.92, ,,,
8890,2020-07-12 06:30:00,,,,,,,,,,,,,,,,,,,,,604.80,386.64,717.83,0.8425,302.4, ,,,
8891,2020-07-12 07:00:00,,,,,,,,,,,,,,,,,,,,,597.24,383.4,709.71,0.8415,298.62, ,,,
8892,2020-07-12 07:30:00,,,,,,,,,,,,,,,,,,,,,602.64,387.72,716.59,0.8410,301.32, ,,,
8893,2020-07-12 08:00:00,,,,,,,,,,,,,,,,,,,,,651.24,400.68,764.63,0.8517,325.62, ,,,
8894,2020-07-12 08:30:00,,,,,,,,,,,,,,,,,,,,,662.04,399.6,773.29,0.8561,331.02, ,,,
8895,2020-07-12 09:00:00,,,,,,,,,,,,,,,,,,,,,713.88,432.0,834.42,0.8555,356.94, ,,,
8896,2020-07-12 09:30:00,,,,,,,,,,,,,,,,,,,,,749.52,463.32,881.16,0.8506,374.76, ,,,
8897,2020-07-12 10:00:00,,,,,,,,,,,,,,,,,,,,,760.32,474.12,896.03,0.8485,380.16, ,,,
8898,2020-07-12 10:30:00,,,,,,,,,,,,,,,,,,,,,807.84,509.76,955.23,0.8457,403.92, ,,,
8899,2020-07-12 11:00:00,,,,,,,,,,,,,,,,,,,,,804.60,513.0,954.23,0.8432,402.3, ,,,
8900,2020-07-12 11:30:00,,,,,,,,,,,,,,,,,,,,,826.20,517.32,974.80,0.8476,413.1, ,,,
8901,2020-07-12 12:00:00,,,,,,,,,,,,,,,,,,,,,824.04,527.04,978.17,0.8424,412.02, ,,,
8902,2020-07-12 12:30:00,,,,,,,,,,,,,,,,,,,,,818.64,541.08,981.29,0.8342,409.32, ,,,
8903,2020-07-12 13:00:00,,,,,,,,,,,,,,,,,,,,,777.60,502.2,925.67,0.8400,388.8, ,,,
8904,2020-07-12 13:30:00,,,,,,,,,,,,,,,,,,,,,800.28,532.44,961.22,0.8326,400.14, ,,,
8905,2020-07-12 14:00:00,,,,,,,,,,,,,,,,,,,,,847.80,561.6,"1,016.94",0.8337,423.9, ,,,
8906,2020-07-12 14:30:00,,,,,,,,,,,,,,,,,,,,,851.04,548.64,"1,012.56",0.8405,425.52, ,,,
8907,2020-07-12 15:00:00,,,,,,,,,,,,,,,,,,,,,930.96,602.64,"1,108.99",0.8395,465.48, ,,,
8908,2020-07-12 15:30:00,,,,,,,,,,,,,,,,,,,,,929.88,605.88,"1,109.85",0.8378,464.94, ,,,
8909,2020-07-12 16:00:00,,,,,,,,,,,,,,,,,,,,,914.76,595.08,"1,091.29",0.8382,457.38, ,,,
8910,2020-07-12 16:30:00,,,,,,,,,,,,,,,,,,,,,886.68,587.52,"1,063.66",0.8336,443.34, ,,,
8911,2020-07-12 17:00:00,,,,,,,,,,,,,,,,,,,,,905.04,604.8,"1,088.52",0.8314,452.52, ,,,
8912,2020-07-12 17:30:00,,,,,,,,,,,,,,,,,,,,,874.80,582.12,"1,050.78",0.8325,437.4, ,,,
8913,2020-07-12 18:00:00,,,,,,,,,,,,,,,,,,,,,874.80,571.32,"1,044.84",0.8373,437.4, ,,,
8914,2020-07-12 18:30:00,,,,,,,,,,,,,,,,,,,,,849.96,563.76,"1,019.93",0.8334,424.98, ,,,
8915,2020-07-12 19:00:00,,,,,,,,,,,,,,,,,,,,,818.64,548.64,985.48,0.8307,409.32, ,,,
8916,2020-07-12 19:30:00,,,,,,,,,,,,,,,,,,,,,772.20,524.88,933.70,0.8270,386.1, ,,,
8917,2020-07-12 20:00:00,,,,,,,,,,,,,,,,,,,,,756.00,524.88,920.35,0.8214,378.0, ,,,
8918,2020-07-12 20:30:00,,,,,,,,,,,,,,,,,,,,,704.16,480.6,852.54,0.8260,352.08, ,,,
8919,2020-07-12 21:00:00,,,,,,,,,,,,,,,,,,,,,672.84,453.6,811.46,0.8292,336.42, ,,,
8920,2020-07-12 21:30:00,,,,,,,,,,,,,,,,,,,,,654.48,430.92,783.60,0.8352,327.24, ,,,
8921,2020-07-12 22:00:00,,,,,,,,,,,,,,,,,,,,,623.16,409.32,745.57,0.8358,311.58, ,,,
8922,2020-07-12 22:30:00,,,,,,,,,,,,,,,,,,,,,615.60,407.16,738.07,0.8341,307.8, ,,,
8923,2020-07-12 23:00:00,,,,,,,,,,,,,,,,,,,,,610.20,397.44,728.22,0.8379,305.1, ,,,
8924,2020-07-12 23:30:00,,,,,,,,,,,,,,,,,,,,,600.48,393.12,717.72,0.8367,300.24, ,,,
8925,7/12/2020 24:00,,,,,,,,,,,,,,,,,,,,,628.56,414.72,753.05,0.8347,314.28, ,,,
8926,2020-07-13 00:30:00,,,,,,,,,,,,,,,,,,,,,621.00,408.24,743.17,0.8356,310.5, ,,,
8927,2020-07-13 01:00:00,,,,,,,,,,,,,,,,,,,,,609.12,400.68,729.09,0.8355,304.56, ,,,
8928,2020-07-13 01:30:00,,,,,,,,,,,,,,,,,,,,,603.72,382.32,714.60,0.8448,301.86, ,,,
8929,2020-07-13 02:00:00,,,,,,,,,,,,,,,,,,,,,603.72,381.24,714.02,0.8455,301.86, ,,,
8930,2020-07-13 02:30:00,,,,,,,,,,,,,,,,,,,,,613.44,387.72,725.70,0.8453,306.72, ,,,
8931,2020-07-13 03:00:00,,,,,,,,,,,,,,,,,,,,,673.92,380.16,773.75,0.8710,336.96, ,,,
8932,2020-07-13 03:30:00,,,,,,,,,,,,,,,,,,,,,713.88,403.92,820.23,0.8703,356.94, ,,,
8933,2020-07-13 04:00:00,,,,,,,,,,,,,,,,,,,,,702.00,405.0,810.45,0.8662,351.0, ,,,
8934,2020-07-13 04:30:00,,,,,,,,,,,,,,,,,,,,,675.00,407.16,788.29,0.8563,337.5, ,,,
8935,2020-07-13 05:00:00,,,,,,,,,,,,,,,,,,,,,671.76,397.44,780.53,0.8607,335.88, ,,,
8936,2020-07-13 05:30:00,,,,,,,,,,,,,,,,,,,,,727.92,400.68,830.91,0.8761,363.96, ,,,
8937,2020-07-13 06:00:00,,,,,,,,,,,,,,,,,,,,,746.28,394.2,843.99,0.8842,373.14, ,,,
8938,2020-07-13 06:30:00,,,,,,,,,,,,,,,,,,,,,758.16,395.28,855.02,0.8867,379.08, ,,,
8939,2020-07-13 07:00:00,,,,,,,,,,,,,,,,,,,,,760.32,373.68,847.19,0.8975,380.16, ,,,
8940,2020-07-13 07:30:00,,,,,,,,,,,,,,,,,,,,,771.12,375.84,857.84,0.8989,385.56, ,,,
8941,2020-07-13 08:00:00,,,,,,,,,,,,,,,,,,,,,792.72,375.84,877.30,0.9036,396.36, ,,,
8942,2020-07-13 08:30:00,,,,,,,,,,,,,,,,,,,,,859.68,415.8,954.96,0.9002,429.84, ,,,
8943,2020-07-13 09:00:00,,,,,,,,,,,,,,,,,,,,,897.48,447.12,"1,002.69",0.8951,448.74, ,,,
8944,2020-07-13 09:30:00,,,,,,,,,,,,,,,,,,,,,935.28,489.24,"1,055.51",0.8861,467.64, ,,,
8945,2020-07-13 10:00:00,,,,,,,,,,,,,,,,,,,,,946.08,498.96,"1,069.59",0.8845,473.04, ,,,
8946,2020-07-13 10:30:00,,,,,,,,,,,,,,,,,,,,,"1,005.48",520.56,"1,132.24",0.8880,502.74, ,,,
8947,2020-07-13 11:00:00,,,,,,,,,,,,,,,,,,,,,"1,006.56",528.12,"1,136.69",0.8855,503.28, ,,,
8948,2020-07-13 11:30:00,,,,,,,,,,,,,,,,,,,,,"1,016.28",571.32,"1,165.86",0.8717,508.14, ,,,
8949,2020-07-13 12:00:00,,,,,,,,,,,,,,,,,,,,,992.52,571.32,"1,145.21",0.8667,496.26, ,,,
8950,2020-07-13 12:30:00,,,,,,,,,,,,,,,,,,,,,"1,027.08",583.2,"1,181.11",0.8696,513.54, ,,,
8951,2020-07-13 13:00:00,,,,,,,,,,,,,,,,,,,,,"1,029.24",582.12,"1,182.45",0.8704,514.62, ,,,
8952,2020-07-13 13:30:00,,,,,,,,,,,,,,,,,,,,,"1,048.68",596.16,"1,206.29",0.8693,524.34, ,,,
8953,2020-07-13 14:00:00,,,,,,,,,,,,,,,,,,,,,"1,037.88",581.04,"1,189.45",0.8726,518.94, ,,,
8954,2020-07-13 14:30:00,,,,,,,,,,,,,,,,,,,,,"1,048.68",612.36,"1,214.38",0.8636,524.34, ,,,
8955,2020-07-13 15:00:00,,,,,,,,,,,,,,,,,,,,,"1,058.40",638.28,"1,235.97",0.8563,529.2, ,,,
8956,2020-07-13 15:30:00,,,,,,,,,,,,,,,,,,,,,"1,042.20",628.56,"1,217.07",0.8563,521.1, ,,,
8957,2020-07-13 16:00:00,,,,,,,,,,,,,,,,,,,,,"1,032.48",649.08,"1,219.56",0.8466,516.24, ,,,
8958,2020-07-13 16:30:00,,,,,,,,,,,,,,,,,,,,,986.04,630.72,"1,170.51",0.8424,493.02, ,,,
8959,2020-07-13 17:00:00,,,,,,,,,,,,,,,,,,,,,996.84,628.56,"1,178.46",0.8459,498.42, ,,,
8960,2020-07-13 17:30:00,,,,,,,,,,,,,,,,,,,,,"1,017.36",645.84,"1,205.04",0.8443,508.68, ,,,
8961,2020-07-13 18:00:00,,,,,,,,,,,,,,,,,,,,,"1,002.24",640.44,"1,189.39",0.8427,501.12, ,,,
8962,2020-07-13 18:30:00,,,,,,,,,,,,,,,,,,,,,953.64,610.2,"1,132.15",0.8423,476.82, ,,,
8963,2020-07-13 19:00:00,,,,,,,,,,,,,,,,,,,,,957.96,612.36,"1,136.96",0.8426,478.98, ,,,
8964,2020-07-13 19:30:00,,,,,,,,,,,,,,,,,,,,,902.88,573.48,"1,069.61",0.8441,451.44, ,,,
8965,2020-07-13 20:00:00,,,,,,,,,,,,,,,,,,,,,866.16,547.56,"1,024.72",0.8453,433.08, ,,,
8966,2020-07-13 20:30:00,,,,,,,,,,,,,,,,,,,,,811.08,507.6,956.82,0.8477,405.54, ,,,
8967,2020-07-13 21:00:00,,,,,,,,,,,,,,,,,,,,,762.48,466.56,893.90,0.8530,381.24, ,,,
8968,2020-07-13 21:30:00,,,,,,,,,,,,,,,,,,,,,733.32,426.6,848.38,0.8644,366.66, ,,,
8969,2020-07-13 22:00:00,,,,,,,,,,,,,,,,,,,,,723.60,407.16,830.29,0.8715,361.8, ,,,
8970,2020-07-13 22:30:00,,,,,,,,,,,,,,,,,,,,,736.56,425.52,850.64,0.8659,368.28, ,,,
8971,2020-07-13 23:00:00,,,,,,,,,,,,,,,,,,,,,712.80,422.28,828.50,0.8604,356.4, ,,,
8972,2020-07-13 23:30:00,,,,,,,,,,,,,,,,,,,,,705.24,411.48,816.50,0.8637,352.62, ,,,
8973,7/13/2020 24:00,,,,,,,,,,,,,,,,,,,,,683.64,398.52,791.32,0.8639,341.82, ,,,
8974,2020-07-14 00:30:00,,,,,,,,,,,,,,,,,,,,,685.80,397.44,792.64,0.8652,342.9, ,,,
8975,2020-07-14 01:00:00,,,,,,,,,,,,,,,,,,,,,670.68,388.8,775.23,0.8651,335.34, ,,,
8976,2020-07-14 01:30:00,,,,,,,,,,,,,,,,,,,,,659.88,376.92,759.94,0.8683,329.94, ,,,
8977,2020-07-14 02:00:00,,,,,,,,,,,,,,,,,,,,,652.32,367.2,748.57,0.8714,326.16, ,,,
8978,2020-07-14 02:30:00,,,,,,,,,,,,,,,,,,,,,671.76,375.84,769.75,0.8727,335.88, ,,,
8979,2020-07-14 03:00:00,,,,,,,,,,,,,,,,,,,,,673.92,360.72,764.39,0.8816,336.96, ,,,
8980,2020-07-14 03:30:00,,,,,,,,,,,,,,,,,,,,,679.32,351.0,764.64,0.8884,339.66, ,,,
8981,2020-07-14 04:00:00,,,,,,,,,,,,,,,,,,,,,679.32,342.36,760.71,0.8930,339.66, ,,,
8982,2020-07-14 04:30:00,,,,,,,,,,,,,,,,,,,,,683.64,348.84,767.50,0.8907,341.82, ,,,
8983,2020-07-14 05:00:00,,,,,,,,,,,,,,,,,,,,,650.16,326.16,727.38,0.8938,325.08, ,,,
8984,2020-07-14 05:30:00,,,,,,,,,,,,,,,,,,,,,657.72,309.96,727.10,0.9046,328.86, ,,,
8985,2020-07-14 06:00:00,,,,,,,,,,,,,,,,,,,,,685.80,318.6,756.19,0.9069,342.9, ,,,
8986,2020-07-14 06:30:00,,,,,,,,,,,,,,,,,,,,,696.60,334.8,772.88,0.9013,348.3, ,,,
8987,2020-07-14 07:00:00,,,,,,,,,,,,,,,,,,,,,824.04,440.64,934.45,0.8818,412.02, ,,,
8988,2020-07-14 07:30:00,,,,,,,,,,,,,,,,,,,,,821.88,429.84,927.50,0.8861,410.94, ,,,
8989,2020-07-14 08:00:00,,,,,,,,,,,,,,,,,,,,,765.72,383.4,856.34,0.8942,382.86, ,,,
8990,2020-07-14 08:30:00,,,,,,,,,,,,,,,,,,,,,845.64,425.52,946.66,0.8933,422.82, ,,,
8991,2020-07-14 09:00:00,,,,,,,,,,,,,,,,,,,,,867.24,442.8,973.74,0.8906,433.62, ,,,
8992,2020-07-14 09:30:00,,,,,,,,,,,,,,,,,,,,,927.72,494.64,"1,051.35",0.8824,463.86, ,,,
8993,2020-07-14 10:00:00,,,,,,,,,,,,,,,,,,,,,952.56,519.48,"1,085.00",0.8779,476.28, ,,,
8994,2020-07-14 10:30:00,,,,,,,,,,,,,,,,,,,,,990.36,561.6,"1,138.51",0.8699,495.18, ,,,
8995,2020-07-14 11:00:00,,,,,,,,,,,,,,,,,,,,,"1,001.16",562.68,"1,148.45",0.8718,500.58, ,,,
8996,2020-07-14 11:30:00,,,,,,,,,,,,,,,,,,,,,"1,034.64",596.16,"1,194.11",0.8665,517.32, ,,,
8997,2020-07-14 12:00:00,,,,,,,,,,,,,,,,,,,,,"1,051.92",622.08,"1,222.10",0.8608,525.96, ,,,
8998,2020-07-14 12:30:00,,,,,,,,,,,,,,,,,,,,,"1,092.96",625.32,"1,259.20",0.8680,546.48, ,,,
8999,2020-07-14 13:00:00,,,,,,,,,,,,,,,,,,,,,"1,135.08",670.68,"1,318.42",0.8609,567.54, ,,,
9000,2020-07-14 13:30:00,,,,,,,,,,,,,,,,,,,,,"1,179.36",684.72,"1,363.72",0.8648,589.68, ,,,
9001,2020-07-14 14:00:00,,,,,,,,,,,,,,,,,,,,,"1,197.72",678.24,"1,376.42",0.8702,598.86, ,,,
9002,2020-07-14 14:30:00,,,,,,,,,,,,,,,,,,,,,"1,184.76",677.16,"1,364.63",0.8682,592.38, ,,,
9003,2020-07-14 15:00:00,,,,,,,,,,,,,,,,,,,,,"1,212.84",697.68,"1,399.19",0.8668,606.42, ,,,
9004,2020-07-14 15:30:00,,,,,,,,,,,,,,,,,,,,,"1,208.52",700.92,"1,397.07",0.8650,604.26, ,,,
9005,2020-07-14 16:00:00,,,,,,,,,,,,,,,,,,,,,"1,158.84",690.12,"1,348.77",0.8592,579.42, ,,,
9006,2020-07-14 16:30:00,,,,,,,,,,,,,,,,,,,,,"1,077.84",680.4,"1,274.63",0.8456,538.92, ,,,
9007,2020-07-14 17:00:00,,,,,,,,,,,,,,,,,,,,,"1,046.52",667.44,"1,241.24",0.8431,523.26, ,,,
9008,2020-07-14 17:30:00,,,,,,,,,,,,,,,,,,,,,"1,071.36",677.16,"1,267.42",0.8453,535.68, ,,,
9009,2020-07-14 18:00:00,,,,,,,,,,,,,,,,,,,,,"1,057.32",667.44,"1,250.36",0.8456,528.66, ,,,
9010,2020-07-14 18:30:00,,,,,,,,,,,,,,,,,,,,,"1,050.84",670.68,"1,246.63",0.8429,525.42, ,,,
9011,2020-07-14 19:00:00,,,,,,,,,,,,,,,,,,,,,"1,004.40",622.08,"1,181.44",0.8501,502.2, ,,,
9012,2020-07-14 19:30:00,,,,,,,,,,,,,,,,,,,,,"1,002.24",623.16,"1,180.18",0.8492,501.12, ,,,
9013,2020-07-14 20:00:00,,,,,,,,,,,,,,,,,,,,,910.44,556.2,"1,066.89",0.8534,455.22, ,,,
9014,2020-07-14 20:30:00,,,,,,,,,,,,,,,,,,,,,847.80,516.24,992.61,0.8541,423.9, ,,,
9015,2020-07-14 21:00:00,,,,,,,,,,,,,,,,,,,,,812.16,490.32,948.69,0.8561,406.08, ,,,
9016,2020-07-14 21:30:00,,,,,,,,,,,,,,,,,,,,,783.00,461.16,908.71,0.8617,391.5, ,,,
9017,2020-07-14 22:00:00,,,,,,,,,,,,,,,,,,,,,759.24,440.64,877.84,0.8649,379.62, ,,,
9018,2020-07-14 22:30:00,,,,,,,,,,,,,,,,,,,,,750.60,444.96,872.58,0.8602,375.3, ,,,
9019,2020-07-14 23:00:00,,,,,,,,,,,,,,,,,,,,,733.32,440.64,855.52,0.8572,366.66, ,,,
9020,2020-07-14 23:30:00,,,,,,,,,,,,,,,,,,,,,733.32,435.24,852.76,0.8599,366.66, ,,,
9021,7/14/2020 24:00,,,,,,,,,,,,,,,,,,,,,719.28,416.88,831.36,0.8652,359.64, ,,,
9022,2020-07-15 00:30:00,,,,,,,,,,,,,,,,,,,,,712.80,420.12,827.40,0.8615,356.4, ,,,
9023,2020-07-15 01:00:00,,,,,,,,,,,,,,,,,,,,,699.84,411.48,811.84,0.8620,349.92, ,,,
9024,2020-07-15 01:30:00,,,,,,,,,,,,,,,,,,,,,692.28,399.6,799.33,0.8661,346.14, ,,,
9025,2020-07-15 02:00:00,,,,,,,,,,,,,,,,,,,,,681.48,385.56,782.99,0.8704,340.74, ,,,
9026,2020-07-15 02:30:00,,,,,,,,,,,,,,,,,,,,,698.76,394.2,802.28,0.8710,349.38, ,,,
9027,2020-07-15 03:00:00,,,,,,,,,,,,,,,,,,,,,721.44,382.32,816.48,0.8836,360.72, ,,,
9028,2020-07-15 03:30:00,,,,,,,,,,,,,,,,,,,,,712.80,367.2,801.82,0.8890,356.4, ,,,
9029,2020-07-15 04:00:00,,,,,,,,,,,,,,,,,,,,,738.72,392.04,836.30,0.8833,369.36, ,,,
9030,2020-07-15 04:30:00,,,,,,,,,,,,,,,,,,,,,690.12,362.88,779.71,0.8851,345.06, ,,,
9031,2020-07-15 05:00:00,,,,,,,,,,,,,,,,,,,,,637.20,344.52,724.37,0.8797,318.6, ,,,
9032,2020-07-15 05:30:00,,,,,,,,,,,,,,,,,,,,,692.28,352.08,776.67,0.8913,346.14, ,,,
9033,2020-07-15 06:00:00,,,,,,,,,,,,,,,,,,,,,725.76,363.96,811.91,0.8939,362.88, ,,,
9034,2020-07-15 06:30:00,,,,,,,,,,,,,,,,,,,,,756.00,375.84,844.27,0.8954,378.0, ,,,
9035,2020-07-15 07:00:00,,,,,,,,,,,,,,,,,,,,,773.28,373.68,858.84,0.9004,386.64, ,,,
9036,2020-07-15 07:30:00,,,,,,,,,,,,,,,,,,,,,798.12,393.12,889.68,0.8971,399.06, ,,,
9037,2020-07-15 08:00:00,,,,,,,,,,,,,,,,,,,,,790.56,399.6,885.81,0.8925,395.28, ,,,
9038,2020-07-15 08:30:00,,,,,,,,,,,,,,,,,,,,,829.44,429.84,934.20,0.8879,414.72, ,,,
9039,2020-07-15 09:00:00,,,,,,,,,,,,,,,,,,,,,906.12,486.0,"1,028.23",0.8812,453.06, ,,,
9040,2020-07-15 09:30:00,,,,,,,,,,,,,,,,,,,,,956.88,523.8,"1,090.86",0.8772,478.44, ,,,
9041,2020-07-15 10:00:00,,,,,,,,,,,,,,,,,,,,,963.36,535.68,"1,102.28",0.8740,481.68, ,,,
9042,2020-07-15 10:30:00,,,,,,,,,,,,,,,,,,,,,"1,051.92",594.0,"1,208.04",0.8708,525.96, ,,,
9043,2020-07-15 11:00:00,,,,,,,,,,,,,,,,,,,,,"1,050.84",603.72,"1,211.92",0.8671,525.42, ,,,
9044,2020-07-15 11:30:00,,,,,,,,,,,,,,,,,,,,,"1,090.80",622.08,"1,255.72",0.8687,545.4, ,,,
9045,2020-07-15 12:00:00,,,,,,,,,,,,,,,,,,,,,"1,121.04",639.36,"1,290.55",0.8687,560.52, ,,,
9046,2020-07-15 12:30:00,,,,,,,,,,,,,,,,,,,,,"1,148.04",666.36,"1,327.42",0.8649,574.02, ,,,
9047,2020-07-15 13:00:00,,,,,,,,,,,,,,,,,,,,,"1,189.08",682.56,"1,371.06",0.8673,594.54, ,,,
9048,2020-07-15 13:30:00,,,,,,,,,,,,,,,,,,,,,"1,220.40",738.72,"1,426.56",0.8555,610.2, ,,,
9049,2020-07-15 14:00:00,,,,,,,,,,,,,,,,,,,,,"1,242.00",749.52,"1,450.64",0.8562,621.0, ,,,
9050,2020-07-15 14:30:00,,,,,,,,,,,,,,,,,,,,,"1,242.00",753.84,"1,452.87",0.8549,621.0, ,,,
9051,2020-07-15 15:00:00,,,,,,,,,,,,,,,,,,,,,"1,244.16",745.2,"1,450.26",0.8579,622.08, ,,,
9052,2020-07-15 15:30:00,,,,,,,,,,,,,,,,,,,,,"1,253.88",736.56,"1,454.21",0.8622,626.94, ,,,
9053,2020-07-15 16:00:00,,,,,,,,,,,,,,,,,,,,,"1,240.92",748.44,"1,449.15",0.8563,620.46, ,,,
9054,2020-07-15 16:30:00,,,,,,,,,,,,,,,,,,,,,"1,171.80",730.08,"1,380.63",0.8487,585.9, ,,,
9055,2020-07-15 17:00:00,,,,,,,,,,,,,,,,,,,,,"1,164.24",725.76,"1,371.93",0.8486,582.12, ,,,
9056,2020-07-15 17:30:00,,,,,,,,,,,,,,,,,,,,,"1,152.36",721.44,"1,359.56",0.8476,576.18, ,,,
